cpu1_usage,cpu3_usage,cpu5_usage,sda_1,sda_3,sda_5,181_GPU3_Power,181_GPU2_Power,181_GPU0_Power,181_GPU1_Power,185_GPU2_Power,185_GPU0_Power,185_GPU3_Power,185_GPU1_Power,183_GPU3_Power,183_GPU0_Power,183_GPU1_Power,183_GPU2_Power,181_GPU3_temp,181_GPU2_temp,181_GPU0_temp,181_GPU1_temp,185_GPU2_temp,185_GPU0_temp,185_GPU3_temp,185_GPU1_temp,183_GPU3_temp,183_GPU0_temp,183_GPU1_temp,183_GPU2_temp,181_GPU3_usage,181_GPU2_usage,181_GPU0_usage,181_GPU1_usage,185_GPU2_usage,185_GPU0_usage,185_GPU3_usage,185_GPU1_usage,183_GPU3_usage,183_GPU0_usage,183_GPU1_usage,183_GPU2_usage,181_GPU3_mem,181_GPU2_mem,181_GPU0_mem,181_GPU1_mem,185_GPU2_mem,185_GPU0_mem,185_GPU3_mem,185_GPU1_mem,183_GPU3_mem,183_GPU0_mem,183_GPU1_mem,183_GPU2_mem
2.227083333333624,4.796428571428468,1.8681547619044612,116804.26666666666,197792.91428571427,2151219.2,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.315773809524402,4.796428571428468,1.8616071428598449,125132.8,197792.91428571427,2133820.952380952,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.315773809524402,4.955952380952744,1.8616071428598449,125132.8,203673.6,2133820.952380952,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.315773809524402,4.955952380952744,1.8616071428598449,125132.8,203673.6,2133820.952380952,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.693154761904882,4.955952380952744,3.1410714285707964,121690.2095238095,203673.6,2147942.4,31.037,30.017,30.537,31.016,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,29,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.693154761904882,7.14880952380923,3.1410714285707964,121690.2095238095,204634.2095238095,2147942.4,31.037,30.017,30.537,31.016,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,29,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.693154761904882,7.14880952380923,3.1410714285707964,121690.2095238095,204634.2095238095,2147942.4,31.037,30.017,30.537,31.016,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,29,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.673809523809259,7.14880952380923,6.157440476190901,111845.18095238094,204634.2095238095,2069377.2190476188,31.037,30.017,30.537,31.016,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,29,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.673809523809259,10.070238095238992,6.157440476190901,111845.18095238094,208364.49523809523,2069377.2190476188,31.037,30.017,30.537,31.016,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,29,32,30,31,31,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.673809523809259,10.070238095238992,6.157440476190901,111845.18095238094,208364.49523809523,2069377.2190476188,31.037,30.017,30.537,31.016,40.514,41.502,42.001,42.029,32.473,30.996,31.496,30.996,31,29,32,30,32,32,30,28,41,35,34,36,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0,551,591,537,589,0,0,0,0
