cpu1_usage,cpu3_usage,cpu5_usage,sda_1,sda_3,sda_5,181_GPU3_Power,181_GPU2_Power,181_GPU0_Power,181_GPU1_Power,185_GPU2_Power,185_GPU0_Power,185_GPU3_Power,185_GPU1_Power,183_GPU3_Power,183_GPU0_Power,183_GPU1_Power,183_GPU2_Power,181_GPU3_temp,181_GPU2_temp,181_GPU0_temp,181_GPU1_temp,185_GPU2_temp,185_GPU0_temp,185_GPU3_temp,185_GPU1_temp,183_GPU3_temp,183_GPU0_temp,183_GPU1_temp,183_GPU2_temp,181_GPU3_usage,181_GPU2_usage,181_GPU0_usage,181_GPU1_usage,185_GPU2_usage,185_GPU0_usage,185_GPU3_usage,185_GPU1_usage,183_GPU3_usage,183_GPU0_usage,183_GPU1_usage,183_GPU2_usage,181_GPU3_mem,181_GPU2_mem,181_GPU0_mem,181_GPU1_mem,185_GPU2_mem,185_GPU0_mem,185_GPU3_mem,185_GPU1_mem,183_GPU3_mem,183_GPU0_mem,183_GPU1_mem,183_GPU2_mem
9.469345238094974,9.430952380952306,8.663988095237695,127000.38095238096,234725.1809523809,2207978.057142857,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,32.473,30.996,31.496,30.996,31,28,32,30,32,32,30,27,41,35,34,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.469345238094974,12.401785714286074,8.663988095237695,127000.38095238096,233272.07619047616,2207978.057142857,31.037,30.517,30.537,31.037,31.558,31.558,32.037,31.578,52.825,49.901,51.897,51.897,31,28,32,30,32,32,30,27,43,36,35,37,0,0,0,0,0,0,0,0,98,97,98,98,0,0,0,0,0,0,0,0,794,794,818,818
9.469345238094974,12.401785714286074,8.663988095237695,127000.38095238096,233272.07619047616,2207978.057142857,31.037,30.517,30.537,31.037,51.465,51.965,52.464,52.499,52.825,49.901,51.897,51.897,31,28,32,30,33,33,31,29,43,36,35,37,0,0,0,0,97,95,98,98,98,97,98,98,0,0,0,0,823,799,799,823,794,794,818,818
12.489880952380638,12.401785714286074,11.651488095239548,135489.82857142854,233272.07619047616,2212230.095238095,49.934,50.932,51.931,52.43,51.465,51.965,52.464,52.499,52.825,49.901,51.897,51.897,33,31,34,32,33,33,31,29,43,36,35,37,96,96,97,94,97,95,98,98,98,97,98,98,799,823,799,823,823,799,799,823,794,794,818,818
12.489880952380638,15.34642857142896,11.651488095239548,135489.82857142854,238479.8476190476,2212230.095238095,49.934,50.932,51.931,52.43,51.465,51.965,52.464,52.499,52.825,49.901,51.897,51.897,33,31,34,32,33,33,31,29,43,36,35,37,96,96,97,94,97,95,98,98,98,97,98,98,799,823,799,823,823,799,799,823,794,794,818,818
12.489880952380638,15.34642857142896,11.651488095239548,135489.82857142854,238479.8476190476,2212230.095238095,49.934,50.932,51.931,52.43,51.465,51.965,52.464,52.499,52.825,49.901,51.897,51.897,33,31,34,32,33,33,31,29,43,36,35,37,96,96,97,94,97,95,98,98,98,97,98,98,799,823,799,823,823,799,799,823,794,794,818,818
15.506547619047971,15.34642857142896,13.255902777778427,127770.81904761904,238479.8476190476,2111260.444444444,49.934,50.932,51.931,52.43,51.465,51.965,52.464,52.499,52.825,49.901,51.897,51.897,33,31,34,32,33,33,31,29,43,36,35,37,96,96,97,94,97,95,98,98,98,97,98,98,799,823,799,823,823,799,799,823,794,794,818,818
15.506547619047971,18.28660714285737,24.38589331886628,127770.81904761904,215868.9523809524,1840368.1355851851,49.934,50.932,51.931,52.43,undefined,undefined,undefined,undefined,54.284,51.364,52.86,52.86,33,31,34,32,undefined,undefined,undefined,undefined,44,38,36,38,96,96,97,94,undefined,undefined,undefined,undefined,98,96,98,98,799,823,799,823,undefined,undefined,undefined,undefined,796,796,820,820
15.506547619047971,18.28660714285737,28.00023070312555,127770.81904761904,215868.9523809524,1752398.9504,49.934,50.932,51.931,52.43,undefined,undefined,undefined,undefined,54.284,51.364,52.86,52.86,33,31,34,32,undefined,undefined,undefined,undefined,44,38,36,38,96,96,97,94,undefined,undefined,undefined,undefined,98,96,98,98,799,823,799,823,undefined,undefined,undefined,undefined,796,796,820,820
18.574999999999864,18.28660714285737,33.15164745138986,138054.70476190475,215868.9523809524,1683634.904177778,51.897,47.937,47.937,48.935,51.965,52.464,52.929,52.464,54.284,51.364,52.86,52.86,34,32,35,32,34,34,33,30,44,38,36,38,4,5,5,5,97,97,97,97,98,96,98,98,799,823,799,823,823,799,799,823,796,796,820,820
18.574999999999864,21.128869047618835,36.67079675694541,138054.70476190475,220745.14285714284,1595002.015288889,51.897,47.937,47.937,48.935,51.965,52.464,52.929,52.464,54.284,51.364,52.86,52.86,34,32,35,32,34,34,33,30,44,38,36,38,4,5,5,5,97,97,97,97,98,96,98,98,799,823,799,823,823,799,799,823,796,796,820,820
18.574999999999864,21.128869047618835,40.1899460625009,138054.70476190475,220745.14285714284,1506369.1264,51.897,47.937,47.937,48.935,51.965,52.464,52.929,52.464,54.284,51.364,52.86,52.86,34,32,35,32,34,34,33,30,44,38,36,38,4,5,5,5,97,97,97,97,98,96,98,98,799,823,799,823,823,799,799,823,796,796,820,820
